incident_id,date,region,asset_id,asset_type,attack_type,severity,vulnerability_score,threat_intel_score,response_time_hours,recovery_time_hours,downtime_hours,financial_loss,security_protocol_score,mitigation_action,mitigation_status,energy_supply_impact,month_year,cohort_month,severity_weight,downtime_score,financial_loss_score,risk_score,risk_level,anomaly_flag,rfm_recency_score,rfm_frequency_score,rfm_magnitude_score,asset_segment,mitigation_effectiveness
F9B4A6D7,2022-01-15 22:25:43,South,AST-0354,Smart Meter,Phishing,High,86,67,10.3,67.2,33.7,72177.44,92,System Isolation,Successful,Minor Disruption,2022-01,2022-01,3,2.6667721769407295,0.4287303939412059,60.99,Medium,False,2,3,4,High-Impact Anomalies,97.13
606482F6,2022-01-16 14:45:18,North,AST-0189,Smart Meter,Malware,Critical,27,68,47.8,92.9,83.7,502738.05,60,Blocked IP,Pending,Major Outage,2022-01,2022-01,4,6.623407454300863,2.98623894427031,49.1,Medium,False,5,5,5,High-Risk Repeat Targets,56.7
0550AAFF,2022-01-16 14:57:56,West,AST-0452,Substation,Malware,Low,71,89,3.0,0.8,0.6,1231.58,42,System Isolation,Pending,No Impact,2022-01,2022-01,1,0.04747962332832159,0.007315523778207017,53.0,Medium,False,4,1,3,Standard Monitoring,69.17
CFD1A747,2022-01-16 15:05:16,South,AST-0466,Control Center,Phishing,Medium,58,24,6.0,37.20121159624799,30.7,30853.83053519703,74,Blocked IP,Failed,No Impact,2022-01,2022-01,2,2.4293740602991214,0.1832702146259306,34.64,Low,False,3,4,3,Standard Monitoring,38.33
925A4780,2022-01-16 23:02:08,Central,AST-0446,Substation,Man-in-the-Middle,High,42,51,6.8,42.1,34.4,61307.98,27,Password Reset,Successful,Major Outage,2022-01,2022-01,3,2.7221650708237712,0.3641663436267561,42.97,Medium,False,5,4,1,Standard Monitoring,98.11
2360CB84,2022-01-17 08:52:37,North,AST-0401,SCADA System,Man-in-the-Middle,Critical,40,50,31.9,136.7,123.0,355917.0,64,Blocked IP,Successful,Major Outage,2022-01,2022-01,4,9.733322782305926,2.1141292295816,47.42,Medium,False,1,1,1,Low-Impact Nuisances,91.13
D968A68C,2022-01-17 09:30:26,West,AST-0455,Transmission Line,Phishing,Critical,96,71,63.2,310.3,297.6,1829059.5,53,System Isolation,Successful,Major Outage,2022-01,2022-01,4,23.549893170847515,10.864522210498253,72.27,High,True,2,3,3,Standard Monitoring,82.42
96C4FE1B,2022-01-17 16:01:31,West,AST-0126,Control Center,Insider Threat,Low,74,84,1.1,7.392793316080578,6.1,5511.208751712554,1,Blocked IP,Failed,No Impact,2022-01,2022-01,1,0.48270950383793615,0.03273630512822212,52.41,Medium,False,4,5,4,High-Risk Repeat Targets,39.69
357710C5,2022-01-18 00:33:57,South,AST-0239,Smart Meter,Ransomware,Critical,41,20,70.5,324.1,162.6,1755740.05,99,Patch Applied,Successful,Major Outage,2022-01,2022-01,4,12.86697792197515,10.429008334111774,40.39,Medium,True,3,4,4,High-Risk Repeat Targets,80.39
1BD7E406,2022-01-18 01:42:17,North,AST-0149,Transmission Line,DDoS,Medium,42,8,11.0,30.2,29.0,13439.41,45,Malware Removed,Successful,No Impact,2022-01,2022-01,2,2.2948484608688773,0.07982942514499519,25.02,Low,False,5,5,2,Standard Monitoring,96.94
78CD9413,2022-01-18 01:49:25,East,AST-0074,Substation,Malware,Critical,69,72,69.0,116.4,83.5,1481195.16,26,Password Reset,Successful,Major Outage,2022-01,2022-01,4,6.607580913191422,8.798225379711546,64.06,Medium,True,5,3,3,Standard Monitoring,80.81
A4FF13A3,2022-01-18 02:22:31,West,AST-0405,SCADA System,DDoS,Critical,6,43,11.4,197.1,161.2,1307105.36,13,System Isolation,Successful,Major Outage,2022-01,2022-01,4,12.75619213420907,7.764140649979574,36.25,Low,False,5,3,2,Standard Monitoring,96.83
B8C37D9A,2022-01-18 03:36:26,East,AST-0173,Transmission Line,DDoS,Low,10,65,3.0,2.5,2.0,4463.9,32,No Action,Successful,No Impact,2022-01,2022-01,1,0.1582654110944053,0.026515343374801718,27.51,Low,False,2,5,2,Dormant Threats (Historically frequent),99.17
00A07733,2022-01-18 05:51:20,North,AST-0489,Control Center,Insider Threat,Critical,67,75,55.5,104.2,76.5,662796.0,12,Patch Applied,Successful,Major Outage,2022-01,2022-01,4,6.053651974361003,3.9369751848036656,63.39,Medium,True,4,1,1,Low-Impact Nuisances,84.56
BFF86247,2022-01-18 07:25:57,Central,AST-0197,Transmission Line,Ransomware,Low,15,27,0.4,3.4,2.4,1490.37,85,Password Reset,Successful,No Impact,2022-01,2022-01,1,0.18991849331328636,0.008852723471740683,17.6,Low,False,3,5,3,Standard Monitoring,99.89
8EC77F57,2022-01-18 09:25:59,North,AST-0179,Control Center,Ransomware,High,48,51,8.0,89.1,47.0,63594.02,85,Malware Removed,Successful,Major Outage,2022-01,2022-01,3,3.719237160718525,0.37774530721656135,44.78,Medium,False,4,4,3,Standard Monitoring,97.77
545120B2,2022-01-18 10:16:54,East,AST-0197,Smart Meter,DDoS,Medium,83,42,8.1,11.1,7.6,20608.64,7,System Isolation,Successful,No Impact,2022-01,2022-01,2,0.6014085621587402,0.1224142937986231,47.52,Medium,False,3,5,3,Standard Monitoring,97.75
BD717625,2022-01-18 10:47:47,South,AST-0027,Substation,Man-in-the-Middle,Critical,16,20,68.0,380.1691987111444,255.9,815512.357170717,74,Password Reset,Failed,Major Outage,2022-01,2022-01,4,20.25005934952916,4.844102730073591,31.77,Low,True,4,4,4,High-Risk Repeat Targets,21.08
2D71FFC5,2022-01-18 11:28:52,Central,AST-0383,Control Center,DDoS,Critical,20,17,10.0,171.16850045449036,115.6,340411.9004020479,16,Password Reset,Failed,Major Outage,2022-01,2022-01,4,9.147740761256626,2.0220297112455707,31.5,Low,False,1,5,4,High-Risk Repeat Targets,37.22
5DACFB28,2022-01-18 13:11:39,North,AST-0211,SCADA System,Insider Threat,Medium,47,82,9.8,135.90690480584,76.4,26556.31762472902,20,System Isolation,Successful,Minor Disruption,2022-01,2022-01,2,6.0457387038062835,0.15774320226483318,48.73,Medium,False,4,3,1,Standard Monitoring,97.27
432A197E,2022-01-18 20:33:43,South,AST-0177,SCADA System,DDoS,Medium,72,79,11.1,37.0,29.6,11720.91,70,Password Reset,Pending,Minor Disruption,2022-01,2022-01,2,2.3423280841971987,0.06962162085063447,55.31,Medium,False,1,4,3,Dormant Threats (Historically frequent),66.91
A7F0AD55,2022-01-18 21:00:13,North,AST-0490,SCADA System,Phishing,Critical,49,34,14.7,172.2,131.9,1932391.07,18,System Isolation,Successful,Major Outage,2022-01,2022-01,4,10.437603861676031,11.478306582909678,47.2,Medium,False,1,4,3,Dormant Threats (Historically frequent),95.91
4F8D5312,2022-01-19 02:14:07,East,AST-0317,Substation,Insider Threat,Critical,1,15,47.4,647.5940415514019,505.0,16835158.1833263,90,Malware Removed,Failed,Major Outage,2022-01,2022-01,4,39.962016301337336,100.0,44.8,Medium,True,3,5,5,High-Risk Repeat Targets,26.82
FCC3809B,2022-01-19 02:42:23,North,AST-0372,Substation,Ransomware,Critical,67,83,34.1,315.8,250.4,1486590.03,65,Blocked IP,Successful,Major Outage,2022-01,2022-01,4,19.814829469019546,8.830270638456685,66.77,Medium,False,3,3,4,High-Impact Anomalies,90.51
B5E443F2,2022-01-19 06:02:46,Central,AST-0096,Smart Meter,Malware,High,9,89,10.8,114.6,98.3,97613.77,73,Password Reset,Successful,Major Outage,2022-01,2022-01,3,7.778744955290021,0.5798209255715673,44.52,Medium,False,3,4,4,High-Risk Repeat Targets,97.0
5B61BDA3,2022-01-19 07:43:08,South,AST-0490,SCADA System,Insider Threat,Low,33,85,3.3,8.6,7.2,2216.15,24,No Action,Successful,No Impact,2022-01,2022-01,1,0.5697554799398591,0.013163820475384046,40.4,Medium,False,1,4,3,Dormant Threats (Historically frequent),99.08
6171BFEB,2022-01-19 10:59:12,East,AST-0247,Transmission Line,Ransomware,Medium,59,25,4.5,23.787827240733822,15.5,18508.94535957774,8,Malware Removed,Failed,No Impact,2022-01,2022-01,2,1.226556935981641,0.10994221235122802,35.22,Low,False,5,5,3,Standard Monitoring,38.75
63A0B04C,2022-01-19 15:23:07,East,AST-0052,SCADA System,Ransomware,Medium,93,49,10.3,4.2,2.6,24996.12,52,Patch Applied,Successful,Minor Disruption,2022-01,2022-01,2,0.20574503442272693,0.1484757061846701,52.63,Medium,False,1,4,5,High-Risk Repeat Targets,97.13
CB49181A,2022-01-20 01:21:55,East,AST-0322,Smart Meter,Phishing,Critical,17,38,36.0,124.4,84.2,1699824.95,47,Patch Applied,Successful,Major Outage,2022-01,2022-01,4,6.662973807074464,10.0968754287294,38.52,Low,False,1,5,4,High-Risk Repeat Targets,89.99
72604524,2022-01-20 08:04:04,Central,AST-0289,Substation,Phishing,Low,15,13,3.6,11.2,10.2,1491.42,39,Blocked IP,Successful,No Impact,2022-01,2022-01,1,0.8071535965814671,0.008858960419374715,13.4,Low,False,1,2,2,Low-Impact Nuisances,99.0
F3464F65,2022-01-20 10:12:16,South,AST-0175,Smart Meter,Insider Threat,High,56,75,13.5,60.7,36.1,83522.71,34,Malware Removed,Successful,Major Outage,2022-01,2022-01,3,2.8566906702540162,0.4961207319258911,54.4,Medium,False,4,5,3,Standard Monitoring,96.24
CB3BB54E,2022-01-20 11:27:30,Central,AST-0352,Transmission Line,Man-in-the-Middle,Critical,96,77,9.3,281.9,187.8,253423.5,13,No Action,Successful,Major Outage,2022-01,2022-01,4,14.861122101764659,1.5053229511736517,72.2,High,False,4,5,4,High-Risk Repeat Targets,97.41
DB4B0728,2022-01-20 12:22:56,West,AST-0309,Smart Meter,Ransomware,High,95,66,10.9,36.16911390955744,20.8,171923.37818281044,22,Blocked IP,Failed,Minor Disruption,2022-01,2022-01,3,1.6459602753818154,1.021216292182422,63.5,Medium,False,2,5,4,High-Risk Repeat Targets,36.97
2CB358AF,2022-01-20 20:09:05,West,AST-0121,Control Center,Man-in-the-Middle,Low,49,4,0.1,1.5,1.1,725.99,90,System Isolation,Successful,No Impact,2022-01,2022-01,1,0.08704597610192293,0.004312344393170166,20.9,Low,False,1,3,4,High-Impact Anomalies,99.97
ECF13071,2022-01-21 06:16:18,West,AST-0410,Transmission Line,Man-in-the-Middle,High,2,93,14.6,51.5,51.0,96680.63,66,Password Reset,Successful,Major Outage,2022-01,2022-01,3,4.035767982907335,0.5742781205094551,43.61,Medium,False,3,5,4,High-Risk Repeat Targets,95.94
FF73B679,2022-01-21 07:23:27,Central,AST-0351,Smart Meter,Malware,Critical,52,2,33.7,176.3,104.1,916076.3,47,System Isolation,Successful,Major Outage,2022-01,2022-01,4,8.237714647463797,5.441447535119039,37.29,Low,False,3,5,5,High-Risk Repeat Targets,90.63
47E73B9C,2022-01-21 07:30:42,South,AST-0347,Control Center,Phishing,High,66,30,23.4,85.40781554466986,57.9,217663.2528889504,77,Malware Removed,Failed,Major Outage,2022-01,2022-01,3,4.581783651183033,1.2929088667816981,44.06,Medium,False,1,3,2,Standard Monitoring,33.49
5F93285B,2022-01-21 10:59:37,East,AST-0484,Substation,Man-in-the-Middle,Critical,53,27,55.5,185.7,114.9,1914344.02,11,No Action,Successful,Major Outage,2022-01,2022-01,4,9.092347867373586,11.371108005958533,46.27,Medium,True,2,4,4,High-Risk Repeat Targets,84.56
1281A69C,2022-01-21 12:14:39,Central,AST-0097,Transmission Line,Phishing,Medium,49,97,1.6,13.3,13.2,19179.95,30,Blocked IP,Pending,Minor Disruption,2022-01,2022-01,2,1.044551713223075,0.11392794645075567,53.82,Medium,False,4,4,4,High-Risk Repeat Targets,69.55
72B09550,2022-01-21 16:46:33,North,AST-0107,Transmission Line,Man-in-the-Middle,Critical,10,87,35.8,320.3,177.6,859680.33,82,System Isolation,Successful,Major Outage,2022-01,2022-01,4,14.053968505183192,5.106458285918783,50.12,Medium,False,4,3,2,Standard Monitoring,90.04
D2423E00,2022-01-21 17:20:14,West,AST-0299,Substation,Phishing,Critical,82,100,64.9,92.3,47.9,1645843.69,42,Blocked IP,Successful,Major Outage,2022-01,2022-01,4,3.7904565957110075,9.776229436501874,76.56,High,True,4,3,3,Standard Monitoring,81.95
1ACDAD79,2022-01-21 20:31:00,East,AST-0100,SCADA System,Man-in-the-Middle,Low,6,32,1.8,9.4,7.2,2380.73,4,Patch Applied,Successful,No Impact,2022-01,2022-01,1,0.5697554799398591,0.014141417467392125,16.4,Low,False,5,5,4,High-Risk Repeat Targets,99.5
D703D603,2022-01-22 06:00:12,Central,AST-0173,Smart Meter,Man-in-the-Middle,Low,71,61,3.3,4.9,2.5,3099.21,74,No Action,Successful,No Impact,2022-01,2022-01,1,0.19783176386800666,0.018409152835103665,44.6,Medium,False,2,5,2,Dormant Threats (Historically frequent),99.08
D3FCB920,2022-01-22 15:55:55,Central,AST-0053,Substation,Man-in-the-Middle,Medium,99,44,10.4,28.6,20.6,10569.57,22,Malware Removed,Pending,Minor Disruption,2022-01,2022-01,2,1.6301337342723747,0.06278271867066983,52.91,Medium,False,3,2,3,Standard Monitoring,67.11
D153A66E,2022-01-22 20:58:06,South,AST-0215,Control Center,Ransomware,Critical,46,73,56.6,186.9,177.9,620662.54,98,Password Reset,Pending,Major Outage,2022-01,2022-01,4,14.077708316847353,3.686704533698472,56.44,Medium,True,1,3,4,High-Impact Anomalies,54.26
952FB725,2022-01-22 21:24:53,Central,AST-0264,Control Center,Ransomware,Medium,99,10,9.9,41.09894175008391,36.0,36357.5326065722,84,System Isolation,Failed,No Impact,2022-01,2022-01,2,2.848777399699296,0.21596193044732445,42.74,Medium,False,5,5,4,High-Risk Repeat Targets,37.25
C53AFD59,2022-01-22 22:53:40,East,AST-0375,Control Center,Malware,High,5,13,7.2,145.34399276385406,141.3,120111.86274734199,4,Malware Removed,Failed,Minor Disruption,2022-01,2022-01,3,11.181451293819736,0.7134584744579466,20.54,Low,False,2,4,2,Dormant Threats (Historically frequent),38.0
596AD477,2022-01-23 07:51:17,West,AST-0301,Control Center,Malware,Low,38,25,1.0,1.3,0.8,2812.79,86,No Action,Successful,No Impact,2022-01,2022-01,1,0.06330616443776213,0.01670783231954312,23.9,Low,False,5,3,5,High-Impact Anomalies,99.72
826D4C11,2022-01-23 12:04:19,South,AST-0138,SCADA System,Phishing,High,11,52,5.6,35.9,32.6,39678.35,7,No Action,Successful,Minor Disruption,2022-01,2022-01,3,2.5797262008388064,0.235687420147307,33.95,Low,False,1,5,1,Dormant Threats (Historically frequent),98.44
125D2C37,2022-01-23 15:14:14,South,AST-0115,Smart Meter,Insider Threat,High,72,28,10.2,71.8,37.3,143711.24,48,Password Reset,Successful,Minor Disruption,2022-01,2022-01,3,2.9516499169106587,0.8536375983822531,45.17,Medium,False,4,5,2,Standard Monitoring,97.16
91A5C1B6,2022-01-23 18:01:42,West,AST-0005,Substation,Insider Threat,High,90,76,23.8,41.3,32.0,94618.14,96,Password Reset,Successful,Major Outage,2022-01,2022-01,3,2.532246577510485,0.5620270327706852,64.91,Medium,False,4,4,2,Standard Monitoring,93.38
41A865EB,2022-01-24 12:44:17,South,AST-0005,Control Center,Phishing,Low,54,94,0.3,19.872088925506603,19.1,2581.3154973070705,56,System Isolation,Successful,No Impact,2022-01,2022-01,1,1.5114346759515709,0.015332885317725318,49.4,Medium,False,4,4,2,Standard Monitoring,99.92
1D958E6D,2022-01-24 18:45:37,Central,AST-0493,Transmission Line,Ransomware,High,11,33,18.8,118.1,94.2,49104.18,80,Patch Applied,Successful,Major Outage,2022-01,2022-01,3,7.454300862546491,0.29167638025898235,28.26,Low,False,3,3,1,Standard Monitoring,94.77
6F9502E9,2022-01-24 20:11:05,South,AST-0430,Control Center,Insider Threat,High,61,11,4.1,148.6969837826759,111.2,235779.7965708501,40,System Isolation,Failed,Major Outage,2022-01,2022-01,3,8.799556856848936,1.400520232737514,36.88,Low,False,5,5,4,High-Risk Repeat Targets,38.86
BCFE9C8E,2022-01-24 20:59:15,South,AST-0477,Smart Meter,Man-in-the-Middle,High,20,24,17.3,29.9,22.7,92618.55,12,Malware Removed,Successful,Major Outage,2022-01,2022-01,3,1.7963124159215003,0.5501495678949443,28.31,Low,False,2,5,3,Dormant Threats (Historically frequent),95.19
3BDBADDA,2022-01-24 22:17:41,South,AST-0475,Substation,Insider Threat,High,38,99,21.2,40.6,36.7,112145.89,13,System Isolation,Successful,Minor Disruption,2022-01,2022-01,3,2.9041702935823377,0.6661409936205431,56.23,Medium,False,1,4,5,High-Risk Repeat Targets,94.1
47C64AB8,2022-01-25 07:53:06,West,AST-0074,SCADA System,DDoS,Critical,52,11,60.1,325.5,290.4,1898472.58,47,No Action,Successful,Major Outage,2022-01,2022-01,4,22.980137690907647,11.276832443904597,41.16,Medium,True,5,3,3,Standard Monitoring,83.28
B4461526,2022-01-25 16:21:56,West,AST-0057,Smart Meter,Man-in-the-Middle,High,69,96,11.1,294.2723122438584,183.5,1397525.420532569,66,Patch Applied,Failed,Minor Disruption,2022-01,2022-01,3,14.520851467911688,8.301231300081822,66.16,Medium,False,4,2,2,Low-Impact Nuisances,36.91
1BBC9BBB,2022-01-25 16:33:32,Central,AST-0162,Smart Meter,DDoS,Low,50,29,0.3,3.5,1.9,4742.68,90,No Action,Successful,No Impact,2022-01,2022-01,1,0.15035214053968504,0.02817128267138705,28.71,Low,False,5,2,2,Low-Impact Nuisances,99.92
173CDC2B,2022-01-25 18:49:48,North,AST-0333,SCADA System,Phishing,Low,90,86,0.2,3.7,2.4,3431.89,1,Malware Removed,Successful,No Impact,2022-01,2022-01,1,0.18991849331328636,0.020385255443569138,57.8,Medium,False,4,3,2,Standard Monitoring,99.94
F0510789,2022-01-25 20:43:22,North,AST-0058,Transmission Line,DDoS,High,99,75,21.0,27.4,27.3,126817.99,25,System Isolation,Successful,Major Outage,2022-01,2022-01,3,2.1603228614386327,0.7532925358883871,67.35,Medium,False,4,4,3,Standard Monitoring,94.16
7B3D40A2,2022-01-26 03:34:36,West,AST-0042,Control Center,Man-in-the-Middle,Critical,86,66,65.8,306.8,181.4,951502.85,97,System Isolation,Successful,Major Outage,2022-01,2022-01,4,14.354672786262562,5.651879475313617,66.73,Medium,True,4,3,4,High-Impact Anomalies,81.7
2A70F02B,2022-01-26 07:59:01,West,AST-0482,Transmission Line,DDoS,High,88,15,17.3,159.62405717083138,147.3,414412.91490375804,30,Malware Removed,Pending,Major Outage,2022-01,2022-01,3,11.656247527102952,2.461592046780983,46.39,Medium,False,3,3,4,High-Impact Anomalies,65.19
5969C2A9,2022-01-26 15:44:05,East,AST-0327,Control Center,Man-in-the-Middle,High,39,57,15.0,30.3,26.1,90399.56,85,Patch Applied,Pending,Major Outage,2022-01,2022-01,3,2.0653636147819894,0.5369688779611977,43.91,Medium,False,4,4,5,High-Risk Repeat Targets,65.83
F62E537B,2022-01-26 17:07:35,South,AST-0385,Substation,Phishing,Low,76,48,0.9,14.272061963708039,9.9,5647.471481390701,66,Patch Applied,Failed,No Impact,2022-01,2022-01,1,0.7834137849173063,0.03354569894676731,42.21,Medium,False,5,2,2,Low-Impact Nuisances,39.75
21B3571A,2022-01-26 18:15:26,East,AST-0013,SCADA System,Man-in-the-Middle,Low,9,61,1.3,6.5,5.2,3426.48,36,Password Reset,Successful,No Impact,2022-01,2022-01,1,0.41149006884545386,0.020353120313378572,26.0,Low,False,1,1,1,Low-Impact Nuisances,99.64
CACA1FCF,2022-01-26 18:25:12,North,AST-0262,Transmission Line,Man-in-the-Middle,Low,73,17,1.7,10.1,6.9,120.71,27,Blocked IP,Successful,No Impact,2022-01,2022-01,1,0.5460156682756984,0.0007170113799082228,32.0,Low,False,4,1,4,High-Impact Anomalies,99.53
B96C7011,2022-01-26 21:43:05,South,AST-0217,Control Center,Malware,Critical,69,96,23.3,329.9,226.8,1116593.83,16,Password Reset,Successful,Major Outage,2022-01,2022-01,4,17.947297618105562,6.632511663037922,70.83,High,False,4,5,3,Standard Monitoring,93.52
5F429650,2022-01-27 03:11:16,North,AST-0018,Control Center,Man-in-the-Middle,High,99,84,12.0,41.1,37.8,130809.0,98,Password Reset,Successful,Major Outage,2022-01,2022-01,3,2.99121626968426,0.776998936247326,70.06,High,False,4,4,4,High-Risk Repeat Targets,96.66
70A6F9DC,2022-01-27 03:31:26,West,AST-0425,Transmission Line,Malware,Low,92,18,0.8,2.9,2.5,1269.71,10,System Isolation,Successful,No Impact,2022-01,2022-01,1,0.19783176386800666,0.007542014076574183,38.0,Low,False,3,4,3,Standard Monitoring,99.78
D43BD548,2022-01-27 06:18:18,South,AST-0041,Substation,DDoS,Medium,100,49,3.3,20.4,19.8,7160.85,75,Malware Removed,Successful,No Impact,2022-01,2022-01,2,1.5668275698346126,0.04253509187155826,54.71,Medium,False,3,4,4,High-Risk Repeat Targets,99.08
D1855BD5,2022-01-27 08:03:31,North,AST-0162,Transmission Line,Man-in-the-Middle,High,76,63,23.7,74.3,45.5,91779.78,7,Password Reset,Successful,Major Outage,2022-01,2022-01,3,3.6005381023977203,0.5451673159263781,56.81,Medium,False,5,2,2,Low-Impact Nuisances,93.41
BBBC1D06,2022-01-27 14:03:22,West,AST-0122,SCADA System,Insider Threat,Critical,93,51,28.0,285.9,185.9,1603214.57,17,No Action,Successful,Major Outage,2022-01,2022-01,4,14.710769961224972,9.523014589716412,65.1,Medium,False,1,3,4,High-Impact Anomalies,92.21
0896A537,2022-01-27 14:03:57,West,AST-0153,Substation,Phishing,Critical,23,83,20.1,132.5,87.0,1245193.54,77,Patch Applied,Successful,Major Outage,2022-01,2022-01,4,6.884545382606631,7.3963875268677395,53.28,Medium,False,3,4,5,High-Risk Repeat Targets,94.41
EE8AFC49,2022-01-27 16:53:30,North,AST-0369,Control Center,Insider Threat,High,59,85,19.0,46.2,28.1,30646.92,62,Password Reset,Pending,Major Outage,2022-01,2022-01,3,2.2236290258763947,0.18204117636597558,58.24,Medium,False,2,4,1,Dormant Threats (Historically frequent),64.71
18FE7D4F,2022-01-27 22:12:38,North,AST-0400,Smart Meter,Ransomware,High,26,55,11.7,104.9344737141003,92.2,82513.93038793358,50,No Action,Failed,Major Outage,2022-01,2022-01,3,7.296035451452084,0.49012863134042994,39.4,Low,False,1,5,5,High-Risk Repeat Targets,36.75
D900DE79,2022-01-27 22:25:41,North,AST-0266,Control Center,Insider Threat,Low,7,73,3.5,6.523498108040653,5.3,4684.226856373957,100,Blocked IP,Failed,No Impact,2022-01,2022-01,1,0.41940333940017405,0.027824073913444186,29.01,Low,False,4,3,5,High-Impact Anomalies,39.03
30E571BC,2022-01-28 01:19:54,North,AST-0227,Transmission Line,Malware,Critical,3,78,69.4,331.82130742299785,298.6,3030983.8379146997,85,No Action,Failed,Major Outage,2022-01,2022-01,4,23.629025876394717,18.003892834916247,47.9,Medium,True,5,4,5,High-Risk Repeat Targets,20.7
131B2393,2022-01-28 05:01:06,West,AST-0069,Smart Meter,Insider Threat,Low,81,20,3.0,6.4,3.8,3907.73,48,No Action,Successful,No Impact,2022-01,2022-01,1,0.3007042810793701,0.023211721312308503,35.3,Low,False,1,1,3,Standard Monitoring,99.17
